chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, recursive, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, RuleCOSI_accuracy, RuleCOSI_f1_score, RuleCOSI_precision_score, RuleCOSI_recall_score, RuleCOSI_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score, RuleFit_numrules, RuleCOSI_numrules, rules_numrules
0.95, 0.05, 0.95, 7, target_accuracy, 175, 57, 12, 0.32571428571428573, False, 0.9824561403508771, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9824561403508771, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9824561403508771, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9649122807017544, 0.0, 0.0, 0.0, 0.5, 0.9824561403508771, 0.6666666666666666, 1.0, 0.5, 0.75, 16, 3, 12
0.95, 0.05, 0.95, 7, target_accuracy, 175, 38, 8, 0.21714285714285714, False, 0.8947368421052632, 0.0, 0.0, 0.0, 0.5, 0.9210526315789473, 0.4, 1.0, 0.25, 0.625, 0.8947368421052632, 0.0, 0.0, 0.0, 0.5, 0.8947368421052632, 0.0, 0.0, 0.0, 0.5, 0.8947368421052632, 0.0, 0.0, 0.0, 0.5, 17, 3, 8
0.95, 0.05, 0.95, 7, target_accuracy, 175, 82, 7, 0.4685714285714286, False, 0.9878048780487805, 0.0, 0.0, 0.0, 0.5, 0.975609756097561, 0.0, 0.0, 0.0, 0.49382716049382713, 0.975609756097561, 0.0, 0.0, 0.0, 0.49382716049382713, 0.9878048780487805, 0.0, 0.0, 0.0, 0.5, 0.9878048780487805, 0.0, 0.0, 0.0, 0.5, 16, 5, 7
0.95, 0.05, 0.95, 7, target_accuracy, 175, 87, 11, 0.49714285714285716, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9885057471264368, 0.0, 0.0, 0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 16, 1, 11
0.95, 0.05, 0.95, 7, target_accuracy, 174, 58, 8, 0.3333333333333333, False, 0.9827586206896551, 0.0, 0.0, 0.0, 0.5, 0.9655172413793104, 0.0, 0.0, 0.0, 0.49122807017543857, 0.9827586206896551, 0.0, 0.0, 0.0, 0.5, 0.9827586206896551, 0.0, 0.0, 0.0, 0.5, 0.9827586206896551, 0.0, 0.0, 0.0, 0.5, 17, 3, 8
0.95, 0.05, 0.95, 7, target_accuracy, 174, 61, 9, 0.3505747126436782, False, 0.9508196721311475, 0.4, 1.0, 0.25, 0.625, 0.9672131147540983, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9508196721311475, 0.4, 1.0, 0.25, 0.625, 0.9344262295081968, 0.0, 0.0, 0.0, 0.5, 0.9344262295081968, 0.0, 0.0, 0.0, 0.5, 19, 1, 9
0.95, 0.05, 0.95, 7, target_accuracy, 174, 47, 8, 0.27011494252873564, False, 0.9787234042553191, 0.0, 0.0, 0.0, 0.5, 0.9361702127659575, 0.0, 0.0, 0.0, 0.4782608695652174, 0.9787234042553191, 0.0, 0.0, 0.0, 0.5, 0.9787234042553191, 0.0, 0.0, 0.0, 0.5, 0.9787234042553191, 0.0, 0.0, 0.0, 0.5, 17, 3, 8
0.95, 0.05, 0.95, 7, target_accuracy, 174, 59, 3, 0.3390804597701149, False, 0.9491525423728814, 0.6666666666666666, 1.0, 0.5, 0.75, 0.8983050847457628, 0.0, 0.0, 0.0, 0.5, 0.9152542372881356, 0.2857142857142857, 1.0, 0.16666666666666666, 0.5833333333333334, 0.8983050847457628, 0.0, 0.0, 0.0, 0.5, 0.9152542372881356, 0.2857142857142857, 1.0, 0.16666666666666666, 0.5833333333333334, 17, 1, 3
0.95, 0.05, 0.95, 7, target_accuracy, 174, 96, 13, 0.5517241379310345, False, 0.9583333333333334, 0.6, 0.75, 0.5, 0.7444444444444445, 0.96875, 0.6666666666666666, 1.0, 0.5, 0.75, 0.96875, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9375, 0.0, 0.0, 0.0, 0.5, 0.9583333333333334, 0.5, 1.0, 0.3333333333333333, 0.6666666666666666, 23, 1, 13
0.95, 0.05, 0.95, 7, target_accuracy, 174, 65, 9, 0.3735632183908046, False, 0.9846153846153847, 0.0, 0.0, 0.0, 0.5, 0.9538461538461539, 0.0, 0.0, 0.0, 0.484375, 0.9846153846153847, 0.0, 0.0, 0.0, 0.5, 0.9846153846153847, 0.0, 0.0, 0.0, 0.5, 0.9846153846153847, 0.0, 0.0, 0.0, 0.5, 20, 1, 9
