chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, recursive, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, RuleCOSI_accuracy, RuleCOSI_f1_score, RuleCOSI_precision_score, RuleCOSI_recall_score, RuleCOSI_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score, RuleFit_numrules, RuleCOSI_numrules, rules_numrules
0.95, 0.05, 0.95, 25, target_accuracy, 320, 231, 11, 0.721875, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19, 20, 11
0.95, 0.05, 0.95, 25, target_accuracy, 320, 243, 10, 0.759375, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19, 23, 10
0.95, 0.05, 0.95, 25, target_accuracy, 320, 245, 13, 0.765625, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9959183673469387, 0.9962546816479401, 1.0, 0.9925373134328358, 0.9962686567164178, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 17, 17, 13
0.95, 0.05, 0.95, 25, target_accuracy, 320, 249, 13, 0.778125, False, 0.9919678714859438, 0.9928057553956835, 0.9928057553956835, 0.9928057553956835, 0.9918574231523873, 0.9919678714859438, 0.9928057553956835, 0.9928057553956835, 0.9928057553956835, 0.9918574231523873, 0.9919678714859438, 0.9928057553956835, 0.9928057553956835, 0.9928057553956835, 0.9918574231523873, 0.9959839357429718, 0.996389891696751, 1.0, 0.9928057553956835, 0.9964028776978417, 0.9919678714859438, 0.9928057553956835, 0.9928057553956835, 0.9928057553956835, 0.9918574231523873, 19, 21, 13
0.95, 0.05, 0.95, 25, target_accuracy, 320, 285, 15, 0.890625, False, 0.9719298245614035, 0.9720279720279721, 0.9928571428571429, 0.952054794520548, 0.9724302749581157, 0.9719298245614035, 0.9720279720279721, 0.9928571428571429, 0.952054794520548, 0.9724302749581157, 0.9719298245614035, 0.9720279720279721, 0.9928571428571429, 0.952054794520548, 0.9724302749581157, 0.9964912280701754, 0.9965870307167235, 0.9931972789115646, 1.0, 0.9964028776978417, 0.9719298245614035, 0.9720279720279721, 0.9928571428571429, 0.952054794520548, 0.9724302749581157, 22, 19, 15
0.95, 0.05, 0.95, 25, target_accuracy, 320, 271, 13, 0.846875, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 29, 14, 13
0.95, 0.05, 0.95, 25, target_accuracy, 319, 248, 11, 0.7774294670846394, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 27, 16, 11
0.95, 0.05, 0.95, 25, target_accuracy, 319, 228, 10, 0.7147335423197492, False, 0.9956140350877193, 0.9960474308300395, 1.0, 0.9921259842519685, 0.9960629921259843, 0.9956140350877193, 0.9960474308300395, 1.0, 0.9921259842519685, 0.9960629921259843, 0.9956140350877193, 0.9960474308300395, 1.0, 0.9921259842519685, 0.9960629921259843, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9956140350877193, 0.9960474308300395, 1.0, 0.9921259842519685, 0.9960629921259843, 26, 18, 10
0.95, 0.05, 0.95, 25, target_accuracy, 319, 294, 14, 0.9216300940438872, False, 0.9523809523809523, 0.9539473684210527, 0.9666666666666667, 0.9415584415584416, 0.952922077922078, 0.9523809523809523, 0.9539473684210527, 0.9666666666666667, 0.9415584415584416, 0.952922077922078, 0.9387755102040817, 0.9395973154362416, 0.9722222222222222, 0.9090909090909091, 0.9402597402597402, 0.9659863945578231, 0.9666666666666667, 0.9931506849315068, 0.9415584415584416, 0.9672077922077922, 0.9523809523809523, 0.9539473684210527, 0.9666666666666667, 0.9415584415584416, 0.952922077922078, 21, 13, 14
0.95, 0.05, 0.95, 25, target_accuracy, 319, 269, 16, 0.8432601880877743, False, 0.9888475836431226, 0.9893238434163701, 0.9858156028368794, 0.9928571428571429, 0.9886766334440753, 0.9888475836431226, 0.9893238434163701, 0.9858156028368794, 0.9928571428571429, 0.9886766334440753, 0.9962825278810409, 0.996415770609319, 1.0, 0.9928571428571429, 0.9964285714285714, 0.9851301115241635, 0.9858156028368794, 0.9788732394366197, 0.9928571428571429, 0.9848006644518272, 0.9888475836431226, 0.9893238434163701, 0.9858156028368794, 0.9928571428571429, 0.9886766334440753, 16, 16, 16
0.95, 0.05, 0.95, 25, target_accuracy, 320, 234, 10, 0.73125, False, 0.9957264957264957, 0.9962264150943396, 1.0, 0.9924812030075187, 0.9962406015037594, 0.9957264957264957, 0.9962264150943396, 1.0, 0.9924812030075187, 0.9962406015037594, 0.9957264957264957, 0.9962264150943396, 1.0, 0.9924812030075187, 0.9962406015037594, 0.9957264957264957, 0.9962264150943396, 1.0, 0.9924812030075187, 0.9962406015037594, 0.9957264957264957, 0.9962264150943396, 1.0, 0.9924812030075187, 0.9962406015037594, 23, 15, 10
0.95, 0.05, 0.95, 25, target_accuracy, 320, 281, 12, 0.878125, False, 0.9822064056939501, 0.9819494584837545, 1.0, 0.9645390070921985, 0.9822695035460993, 0.9822064056939501, 0.9819494584837545, 1.0, 0.9645390070921985, 0.9822695035460993, 0.9786476868327402, 0.9782608695652174, 1.0, 0.9574468085106383, 0.9787234042553192, 0.9893238434163701, 0.9894736842105264, 0.9791666666666666, 1.0, 0.9892857142857142, 0.9822064056939501, 0.9819494584837545, 1.0, 0.9645390070921985, 0.9822695035460993, 22, 16, 12
0.95, 0.05, 0.95, 25, target_accuracy, 320, 278, 12, 0.86875, False, 0.9784172661870504, 0.9772727272727273, 1.0, 0.9555555555555556, 0.9777777777777779, 0.9784172661870504, 0.9772727272727273, 1.0, 0.9555555555555556, 0.9777777777777779, 0.9784172661870504, 0.9772727272727273, 1.0, 0.9555555555555556, 0.9777777777777779, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9784172661870504, 0.9772727272727273, 1.0, 0.9555555555555556, 0.9777777777777779, 27, 15, 12
0.95, 0.05, 0.95, 25, target_accuracy, 320, 263, 14, 0.821875, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 24, 14, 14
