chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, recursive, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, RuleCOSI_accuracy, RuleCOSI_f1_score, RuleCOSI_precision_score, RuleCOSI_recall_score, RuleCOSI_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score, RuleFit_numrules, RuleCOSI_numrules, rules_numrules
0.95, 0.05, 0.95, 10, target_accuracy, 175, 96, 6, 0.5485714285714286, True, 0.08333333333333333, 0.15384615384615385, 0.08333333333333333, 1.0, 0.5, 0.96875, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8693181818181819, 0.9791666666666666, 0.8571428571428571, 1.0, 0.75, 0.875, 0.9166666666666666, 0.0, 0.0, 0.0, 0.5, 0.96875, 0.7692307692307693, 1.0, 0.625, 0.8125, 17, 1, 6
0.95, 0.05, 0.95, 10, target_accuracy, 175, 103, 10, 0.5885714285714285, True, 0.06796116504854369, 0.12727272727272726, 0.06796116504854369, 1.0, 0.5, 0.941747572815534, 0.5, 0.6, 0.42857142857142855, 0.7038690476190476, 0.941747572815534, 0.5, 0.6, 0.42857142857142855, 0.7038690476190476, 0.9611650485436893, 0.6, 1.0, 0.42857142857142855, 0.7142857142857143, 0.9514563106796117, 0.6153846153846153, 0.6666666666666666, 0.5714285714285714, 0.775297619047619, 18, 11, 10
0.95, 0.05, 0.95, 10, target_accuracy, 175, 98, 6, 0.56, True, 0.061224489795918366, 0.11538461538461538, 0.061224489795918366, 1.0, 0.5, 0.9693877551020408, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9693877551020408, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9387755102040817, 0.0, 0.0, 0.0, 0.5, 0.9693877551020408, 0.6666666666666666, 1.0, 0.5, 0.75, 19, 1, 6
0.95, 0.05, 0.95, 10, target_accuracy, 175, 106, 10, 0.6057142857142858, True, 0.09433962264150944, 0.1724137931034483, 0.09433962264150944, 1.0, 0.5, 0.9528301886792453, 0.7058823529411764, 0.8571428571428571, 0.6, 0.7947916666666668, 0.9716981132075472, 0.8235294117647058, 1.0, 0.7, 0.85, 0.9056603773584906, 0.0, 0.0, 0.0, 0.5, 0.9716981132075472, 0.8235294117647058, 1.0, 0.7, 0.85, 21, 2, 10
0.95, 0.05, 0.95, 10, target_accuracy, 174, 103, 9, 0.5919540229885057, True, 0.07766990291262135, 0.14414414414414414, 0.07766990291262135, 1.0, 0.5, 0.9514563106796117, 0.5454545454545454, 1.0, 0.375, 0.6875, 0.9514563106796117, 0.5454545454545454, 1.0, 0.375, 0.6875, 0.9223300970873787, 0.0, 0.0, 0.0, 0.5, 0.9514563106796117, 0.5454545454545454, 1.0, 0.375, 0.6875, 16, 6, 9
0.95, 0.05, 0.95, 10, target_accuracy, 174, 75, 7, 0.43103448275862066, True, 0.05333333333333334, 0.10126582278481014, 0.05333333333333334, 1.0, 0.5, 0.9866666666666667, 0.888888888888889, 0.8, 1.0, 0.9929577464788732, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9466666666666667, 0.0, 0.0, 0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 17, 2, 7
0.95, 0.05, 0.95, 10, target_accuracy, 174, 95, 8, 0.5459770114942529, True, 0.06315789473684211, 0.11881188118811882, 0.06315789473684211, 1.0, 0.5, 0.9473684210526315, 0.6153846153846153, 0.5714285714285714, 0.6666666666666666, 0.8164794007490637, 0.968421052631579, 0.7272727272727272, 0.8, 0.6666666666666666, 0.8277153558052434, 0.9473684210526315, 0.2857142857142857, 1.0, 0.16666666666666666, 0.5833333333333334, 0.9578947368421052, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8220973782771535, 21, 3, 8
0.95, 0.05, 0.95, 10, target_accuracy, 174, 86, 6, 0.4942528735632184, True, 0.03488372093023256, 0.06741573033707865, 0.03488372093023256, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9651162790697675, 0.0, 0.0, 0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 19, 2, 6
0.95, 0.05, 0.95, 10, target_accuracy, 174, 118, 6, 0.6781609195402298, True, 0.07627118644067797, 0.14173228346456693, 0.07627118644067797, 1.0, 0.5, 0.9576271186440678, 0.6666666666666667, 0.8333333333333334, 0.5555555555555556, 0.7731906218144751, 0.9661016949152542, 0.7142857142857143, 1.0, 0.5555555555555556, 0.7777777777777778, 0.9491525423728814, 0.5, 1.0, 0.3333333333333333, 0.6666666666666666, 0.9661016949152542, 0.7142857142857143, 1.0, 0.5555555555555556, 0.7777777777777778, 20, 2, 6
0.95, 0.05, 0.95, 10, target_accuracy, 174, 82, 5, 0.47126436781609193, True, 0.036585365853658534, 0.07058823529411765, 0.036585365853658534, 1.0, 0.5, 0.975609756097561, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8270042194092826, 0.9878048780487805, 0.8, 1.0, 0.6666666666666666, 0.8333333333333333, 0.9634146341463414, 0.0, 0.0, 0.0, 0.5, 0.9878048780487805, 0.8, 1.0, 0.6666666666666666, 0.8333333333333333, 21, 1, 5
0.95, 0.05, 0.95, 10, target_accuracy, 175, 92, 6, 0.5257142857142857, True, 0.08695652173913043, 0.16, 0.08695652173913043, 1.0, 0.5, 0.9565217391304348, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9782608695652174, 0.8571428571428571, 1.0, 0.75, 0.875, 0.9130434782608695, 0.0, 0.0, 0.0, 0.5, 0.9782608695652174, 0.8571428571428571, 1.0, 0.75, 0.875, 22, 1, 6
