ensemble_criterion, chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, RuleCOSI_accuracy, RuleCOSI_f1_score, RuleCOSI_precision_score, RuleCOSI_recall_score, RuleCOSI_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 27, 4, 1, 0.14814814814814814, 1.0, 1.0, 1.0, 1.0, 0.0, 0.75, 0.8571428571428571, 1.0, 0.75, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 27, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 27, 11, 3, 0.4074074074074074, 0.7272727272727273, 0.8421052631578948, 0.7272727272727273, 1.0, 0.5, 0.5454545454545454, 0.7058823529411765, 0.6666666666666666, 0.75, 0.375, 0.8181818181818182, 0.888888888888889, 0.8, 1.0, 0.6666666666666667, 0.7272727272727273, 0.8421052631578948, 0.7272727272727273, 1.0, 0.5, 0.7272727272727273, 0.8421052631578948, 0.7272727272727273, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 27, 9, 2, 0.3333333333333333, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.5555555555555556, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.35714285714285715, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 27, 9, 2, 0.3333333333333333, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.5555555555555556, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.35714285714285715, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 27, 9, 2, 0.3333333333333333, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.5555555555555556, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.35714285714285715, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 27, 9, 2, 0.3333333333333333, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.5555555555555556, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.35714285714285715, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 27, 9, 1, 0.3333333333333333, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.5555555555555556, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.35714285714285715, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5, 0.7777777777777778, 0.8750000000000001, 0.7777777777777778, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 27, 8, 2, 0.2962962962962963, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 27, 8, 2, 0.2962962962962963, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 27, 2, 1, 0.07407407407407407, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 27, 2, 1, 0.07407407407407407, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 27, 2, 1, 0.07407407407407407, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 27, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 27, 6, 2, 0.2222222222222222, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 27, 6, 2, 0.2222222222222222, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 27, 6, 2, 0.2222222222222222, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 27, 6, 2, 0.2222222222222222, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 27, 4, 1, 0.14814814814814814, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 27, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 27, 19, 2, 0.7037037037037037, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5, 0.7368421052631579, 0.8387096774193549, 0.8125, 0.8666666666666667, 0.5583333333333333, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 27, 19, 2, 0.7037037037037037, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5, 0.7368421052631579, 0.8387096774193549, 0.8125, 0.8666666666666667, 0.5583333333333333, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 27, 19, 2, 0.7037037037037037, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5, 0.7368421052631579, 0.8387096774193549, 0.8125, 0.8666666666666667, 0.5583333333333333, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 27, 19, 1, 0.7037037037037037, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5, 0.7368421052631579, 0.8387096774193549, 0.8125, 0.8666666666666667, 0.5583333333333333, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 27, 19, 1, 0.7037037037037037, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5, 0.7368421052631579, 0.8387096774193549, 0.8125, 0.8666666666666667, 0.5583333333333333, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 27, 19, 1, 0.7037037037037037, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5, 0.7368421052631579, 0.8387096774193549, 0.8125, 0.8666666666666667, 0.5583333333333333, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8749999999999999, 0.8235294117647058, 0.9333333333333333, 0.5916666666666667, 0.7894736842105263, 0.8823529411764706, 0.7894736842105263, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 27, 3, 2, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 27, 3, 2, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 27, 3, 2, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 27, 3, 2, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 27, 2, 1, 0.07407407407407407, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 27, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 26, 3, 1, 0.11538461538461539, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 26, 3, 1, 0.11538461538461539, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 26, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 26, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 26, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 26, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 26, 15, 2, 0.5769230769230769, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 26, 15, 2, 0.5769230769230769, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 26, 15, 2, 0.5769230769230769, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 26, 15, 2, 0.5769230769230769, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 26, 15, 2, 0.5769230769230769, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 26, 15, 2, 0.5769230769230769, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 26, 10, 2, 0.38461538461538464, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 26, 10, 2, 0.38461538461538464, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 26, 10, 2, 0.38461538461538464, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 26, 10, 2, 0.38461538461538464, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 26, 5, 1, 0.19230769230769232, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 26, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 27, 7, 2, 0.25925925925925924, 1.0, 1.0, 1.0, 1.0, 0.0, 0.8571428571428571, 0.923076923076923, 1.0, 0.8571428571428571, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 10, target_accuracy, 27, 7, 2, 0.25925925925925924, 1.0, 1.0, 1.0, 1.0, 0.0, 0.8571428571428571, 0.923076923076923, 1.0, 0.8571428571428571, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 20, target_accuracy, 27, 7, 2, 0.25925925925925924, 1.0, 1.0, 1.0, 1.0, 0.0, 0.8571428571428571, 0.923076923076923, 1.0, 0.8571428571428571, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 25, target_accuracy, 27, 5, 1, 0.18518518518518517, 1.0, 1.0, 1.0, 1.0, 0.0, 0.8, 0.888888888888889, 1.0, 0.8, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 30, target_accuracy, 27, 5, 1, 0.18518518518518517, 1.0, 1.0, 1.0, 1.0, 0.0, 0.8, 0.888888888888889, 1.0, 0.8, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0
gini, 0.95, 0.05, 0.95, 50, target_accuracy, 27, 0, 0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0
gini, 0.95, 0.05, 0.95, 5, target_accuracy, 27, 15, 4, 0.5555555555555556, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5, 0.8666666666666667, 0.9285714285714286, 0.8666666666666667, 1.0, 0.5
