chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, recursive, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, RuleCOSI_accuracy, RuleCOSI_f1_score, RuleCOSI_precision_score, RuleCOSI_recall_score, RuleCOSI_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score, RuleFit_numrules, RuleCOSI_numrules, rules_numrules
0.95, 0.05, 0.95, 10, target_accuracy, 175, 108, 18, 0.6171428571428571, True, 0.9444444444444444, 0.4, 0.6666666666666666, 0.2857142857142857, 0.6379066478076378, 0.9259259259259259, 0.3333333333333333, 0.4, 0.2857142857142857, 0.6280056577086279, 0.9444444444444444, 0.4, 0.6666666666666666, 0.2857142857142857, 0.6379066478076378, 0.9351851851851852, 0.0, 0.0, 0.0, 0.5, 0.9351851851851852, 0.0, 0.0, 0.0, 0.5, 17, 3, 18
0.95, 0.05, 0.95, 10, target_accuracy, 175, 105, 17, 0.6, True, 0.9714285714285714, 0.5714285714285715, 1.0, 0.4, 0.7, 0.9523809523809523, 0.4444444444444445, 0.5, 0.4, 0.69, 0.9619047619047619, 0.5, 0.6666666666666666, 0.4, 0.695, 0.9523809523809523, 0.0, 0.0, 0.0, 0.5, 0.9523809523809523, 0.0, 0.0, 0.0, 0.5, 21, 1, 17
0.95, 0.05, 0.95, 10, target_accuracy, 175, 68, 8, 0.38857142857142857, True, 0.9852941176470589, 0.0, 0.0, 0.0, 0.5, 0.9852941176470589, 0.0, 0.0, 0.0, 0.5, 0.9852941176470589, 0.0, 0.0, 0.0, 0.5, 0.9852941176470589, 0.0, 0.0, 0.0, 0.5, 0.9852941176470589, 0.0, 0.0, 0.0, 0.5, 19, 1, 8
0.95, 0.05, 0.95, 10, target_accuracy, 175, 77, 10, 0.44, True, 0.987012987012987, 0.6666666666666666, 1.0, 0.5, 0.75, 0.974025974025974, 0.5, 0.5, 0.5, 0.7433333333333333, 0.974025974025974, 0.0, 0.0, 0.0, 0.5, 0.974025974025974, 0.0, 0.0, 0.0, 0.5, 0.974025974025974, 0.0, 0.0, 0.0, 0.5, 16, 4, 10
0.95, 0.05, 0.95, 10, target_accuracy, 174, 77, 9, 0.4425287356321839, True, 0.974025974025974, 0.8571428571428571, 1.0, 0.75, 0.875, 0.961038961038961, 0.7999999999999999, 0.8571428571428571, 0.75, 0.8677536231884059, 0.974025974025974, 0.8571428571428571, 1.0, 0.75, 0.875, 0.8961038961038961, 0.0, 0.0, 0.0, 0.5, 0.974025974025974, 0.8571428571428571, 1.0, 0.75, 0.875, 14, 1, 9
0.95, 0.05, 0.95, 10, target_accuracy, 174, 87, 8, 0.5, True, 0.9655172413793104, 0.0, 0.0, 0.0, 0.49411764705882355, 0.9770114942528736, 0.0, 0.0, 0.0, 0.5, 0.9770114942528736, 0.0, 0.0, 0.0, 0.5, 0.9770114942528736, 0.0, 0.0, 0.0, 0.5, 0.9770114942528736, 0.0, 0.0, 0.0, 0.5, 18, 3, 8
0.95, 0.05, 0.95, 10, target_accuracy, 174, 87, 11, 0.5, True, 0.9655172413793104, 0.0, 0.0, 0.0, 0.49411764705882355, 0.9885057471264368, 0.6666666666666666, 1.0, 0.5, 0.75, 0.9770114942528736, 0.0, 0.0, 0.0, 0.5, 0.9655172413793104, 0.0, 0.0, 0.0, 0.49411764705882355, 0.9770114942528736, 0.0, 0.0, 0.0, 0.5, 21, 5, 11
0.95, 0.05, 0.95, 10, target_accuracy, 174, 75, 6, 0.43103448275862066, True, 0.96, 0.5714285714285715, 1.0, 0.4, 0.7, 0.96, 0.5714285714285715, 1.0, 0.4, 0.7, 0.96, 0.5714285714285715, 1.0, 0.4, 0.7, 0.96, 0.5714285714285715, 1.0, 0.4, 0.7, 0.96, 0.5714285714285715, 1.0, 0.4, 0.7, 20, 3, 6
0.95, 0.05, 0.95, 10, target_accuracy, 174, 64, 4, 0.367816091954023, True, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984375, 0.0, 0.0, 0.0, 0.5, 0.984375, 0.0, 0.0, 0.0, 0.5, 17, 4, 4
0.95, 0.05, 0.95, 10, target_accuracy, 174, 80, 9, 0.45977011494252873, True, 0.975, 0.0, 0.0, 0.0, 0.5, 0.9875, 0.6666666666666666, 1.0, 0.5, 0.75, 0.975, 0.0, 0.0, 0.0, 0.5, 0.975, 0.0, 0.0, 0.0, 0.5, 0.975, 0.0, 0.0, 0.0, 0.5, 15, 3, 9
