filename, Recursive, Method, Dataset, Coverage, DT F1, DT vs SR ttest F1, Ensemble F1, Ensemble vs SR p-value F1, RFIT F1, RFIT vs SR p-value F1, RFIT \# rl. num., RC vs SR p-value \# rl. num., RC F1, RC vs SR ttest F1, RC \# rl. num., RC vs SR p-value \# rl. num., SR F1, SR \# rl. num., SR F1 x coverage 
<catboost.core.CatBoostClassifier object at 0x7fef18813af0>-True,  True, <class 'catboost.core.CatBoostClassifier'>, <catboost.core.CatBoostClassifier object at 0x7fef18813af0>-True, 73.64±19.24, 91.46±13.45, 0.161, 69.27±25.88, <0.0001, 93.48±11.54, 0.875, 21.57±3.87, <0.0001, 79.22±32.29, <0.0001, 3.25±2.02, <0.0001, 93.29±11.14, 11.02±6.94, 68.7±2.14
