filename, Recursive, Method, Dataset, Coverage, DT F1, DT vs SR ttest F1, Ensemble F1, Ensemble vs SR p-value F1, RFIT F1, RFIT vs SR p-value F1, RFIT \# rl. num., RC vs SR p-value \# rl. num., RC F1, RC vs SR ttest F1, RC \# rl. num., RC vs SR p-value \# rl. num., SR F1, SR \# rl. num., SR F1 x coverage 
True,  True, <class 'bool'>, True, 72.57±22.29, 89.48±17.66, 0.2651, 84.77±23.76, <0.0001, 91.36±17.11, 0.3611, 21.48±3.58, <0.0001, 83.2±27.13, <0.0001, 10.38±10.96, <0.0001, 90.52±17.69, 16.68±20.47, 65.69±3.94
